X,Y,OBJECTID,acci_id,tamainid,numunits,AccidentDate,AccidentTime,DayOfWeek,WasFatal,WasHitAndRun,TransImmedMedCare,UCRCode,UCRDescription,CoordX,CoordY,Location,Inside_Outside,City,Accuracy,Distance,Units,Direction,From_At,IntersectingStreet,AddrNumber,AddrDirection,AddrStreetName,AddrStreetNameSuffix,CrossStreetDirection,CrossStreetName,CrossStreetSuffix,LightConditionDescription,WeatherDescription,WeatherOther,RelationDescription,IntersectionTypeDescription,RoadConfigurationDescription,MannerOfCrashDescription,MannerOfCrashOther,DATASOURCE,URL,F7Days,F28Days,COMPSTAT_28D,WEEKLY_7D,AccidentDateTime
1018155.160104986280203,414127.31003937125206,24870,1507070462  ,176850,2,2015-07-07T00:00:00.000Z,1644,TUE,0,1,0,3114      ,3114-INJURY TRAF ACCIDENT/HIT & RUN/BICYCLE            ,1018155.16,414127.31,E VALENCIA RD                 ,INSIDE                                                 ,TUCSON              ,N/A,     ,N/A,  ,At,E I10 EXIT 267 OFF RAMP       ,        ,E ,I10 EXIT 267 OFF RAMP                   ,    ,E ,VALENCIA                                ,RD  ,DAYLIGHT                                               ,CLEAR                                                  ,                         ,NON-CONTROLLED ACCESS - INTERSECTION (WITHIN)          ,T-INTERSECTION                                         ,"2-WAY, DIVIDED, UNPROT (PAINTED > 4 FEET) MEDIAN       ",SINGLE VEHICLE                                         ,                         ,TPD_TRAFFIC_INCIDENTS,,,,,,
1005193.68996062874794,451005.640091866254807,24886,1504020392  ,175061,2,2015-04-02T00:00:00.000Z,1614,THU,0,0,0,3104      ,3104-INJURY TRAFFIC ACCIDENT/BICYCLE                   ,1005193.69,451005.64,E SPEEDWAY BL                 ,INSIDE                                                 ,TUCSON              ,Approximately,20   ,Feet,E ,From,N STEWART AV                  ,        ,E ,SPEEDWAY                                ,BL  ,N ,STEWART                                 ,AV  ,DAYLIGHT                                               ,CLEAR                                                  ,                         ,NOT JUNCTION RELATED                                   ,,"2-WAY, DIVIDED POSITIVE MEDIAN BARRIER                 ",SINGLE VEHICLE                                         ,                         ,TPD_TRAFFIC_INCIDENTS,,,,,,
987433.12007873877883,465107.410104990005493,24899,1509280099  ,178559,2,2015-09-28T00:00:00.000Z,0648,MON,0,0,1,3104      ,3104-INJURY TRAFFIC ACCIDENT/BICYCLE                   ,987433.12,465107.41,FAIRVIEW AV N                 ,INSIDE                                                 ,TUCSON              ,Approximately,100  ,Feet,N ,From,SIMMONS RD W                  ,        ,N ,FAIRVIEW                                ,AV  ,W ,SIMMONS                                 ,RD  ,DAYLIGHT                                               ,CLEAR                                                  ,                         ,NOT JUNCTION RELATED                                   ,,"2-WAY, NOT DIVIDED WITH CONT LEFT TURN LANE            ",SINGLE VEHICLE                                         ,                         ,TPD_TRAFFIC_INCIDENTS,,,,,,
1028015.589895013719797,405717.700131230056286,24930,1605110485  ,183931,2,2016-05-11T00:00:00.000Z,1827,WED,0,0,0,3104      ,3104-INJURY TRAFFIC ACCIDENT/BICYCLE                   ,1028015.59,405717.7,S BAJA STONE AV               ,INSIDE                                                 ,TUCSON              ,Approximately,250  ,Feet,S ,From,S SENTINAL STONE DR           ,        ,S ,BAJA STONE                              ,AV  ,S ,SENTINAL STONE                          ,DR  ,DAYLIGHT                                               ,CLEAR                                                  ,                         ,NOT JUNCTION RELATED                                   ,,"2-WAY, NOT DIVIDED                                     ",SINGLE VEHICLE                                         ,                         ,TPD_TRAFFIC_INCIDENTS,\\central\data\Transportation\Traffic\Accident Data\2016\1605110485.pdf,,,,,
1016790.81003937125206,444733.669947504997253,26038,1706010345  ,194012,2,2017-06-01T00:00:00.000Z,1412,THU,0,0,0,3104      ,3104-INJURY TRAFFIC ACCIDENT/BICYCLE                   ,1016790.81,444733.67,E 13TH ST                     ,INSIDE                                                 ,TUCSON              ,N/A,     ,N/A,  ,At,S SWAN RD                     ,        ,E ,13TH                                    ,ST  ,S ,SWAN                                    ,RD  ,DAYLIGHT                                               ,CLEAR                                                  ,                         ,NON-CONTROLLED ACCESS - INTERSECTION (WITHIN)          ,T-INTERSECTION                                         ,"2-WAY, NOT DIVIDED                                     ",SINGLE VEHICLE                                         ,                         ,TPD_TRAFFIC_INCIDENTS,\\central\data\Transportation\Traffic\Accident Data\2017\1706010345.pdf,,,,,
1016790.81003937125206,444733.669947504997253,26039,1511230353  ,179922,2,2015-11-23T00:00:00.000Z,1528,MON,0,0,0,3104      ,3104-INJURY TRAFFIC ACCIDENT/BICYCLE                   ,1016790.81,444733.67,13TH ST E                     ,INSIDE                                                 ,TUCSON              ,N/A,     ,N/A,  ,At,SWAN RD S                     ,        ,E ,13TH                                    ,ST  ,S ,SWAN                                    ,RD  ,DAYLIGHT                                               ,CLEAR                                                  ,                         ,NON-CONTROLLED ACCESS - INTERSECTION (WITHIN)          ,T-INTERSECTION                                         ,"2-WAY, NOT DIVIDED                                     ",SINGLE VEHICLE                                         ,                         ,TPD_TRAFFIC_INCIDENTS,,,,,,
1031579.959973752498627,456611.640091866254807,26044,1812120369  ,207013,2,2018-12-12T00:00:00.000Z,1420,WED,0,0,1,3104      ,3104-INJURY TRAFFIC ACCIDENT/BICYCLE                   ,1031579.96,456611.64,TANQUE VERDE RD E             ,INSIDE                                                 ,TUCSON              ,N/A,     ,N/A,  ,At,INDIAN RIDGE DR N             ,        ,N ,INDIAN RIDGE                            ,DR  ,E ,TANQUE VERDE                            ,RD  ,DAYLIGHT                                               ,CLEAR                                                  ,                         ,NON-CONTROLLED ACCESS - INTERSECTION (WITHIN)          ,T-INTERSECTION                                         ,"2-WAY, DIVIDED, UNPROT (PAINTED > 4 FEET) MEDIAN       ",OTHER                                                  ,PEDALCYCLE               ,TPD_TRAFFIC_INCIDENTS,\\central\data\Transportation\Traffic\Accident Data\2018\1812120369.pdf,,,,,
990104.770013123750687,463046.589895009994507,26093,1504290322  ,175716,2,2015-04-29T00:00:00.000Z,1417,WED,0,1,0,3214      ,3214-PROP DMG TRAF ACCIDENT/HIT & RUN/BICYCLE          ,990104.77,463046.59,ORACLE RD N                   ,,TUCSON              ,Approximately,300  ,Feet,S ,From,YAVAPAI RD W                  ,        ,N ,ORACLE                                  ,RD  ,W ,YAVAPAI                                 ,RD  ,DAYLIGHT                                               ,CLEAR                                                  ,                         ,NOT JUNCTION RELATED                                   ,,"2-WAY, DIVIDED POSITIVE MEDIAN BARRIER                 ",ANGLE (FRONT TO SIDE) (OTHER THAN LEFT TURN)           ,                         ,TPD_TRAFFIC_INCIDENTS,,,,,,
1003392.43996062874794,453424.18996062874794,26106,1710050481  ,196987,2,2017-10-05T00:00:00.000Z,1606,THU,0,0,0,3104      ,3104-INJURY TRAFFIC ACCIDENT/BICYCLE                   ,1003392.44,453424.19,TUCSON BL N                   ,INSIDE                                                 ,TUCSON              ,Approximately,UNK  ,Feet,S ,From,ELM ST E                      ,        ,E ,ELM                                     ,ST  ,N ,TUCSON                                  ,BL  ,DAYLIGHT                                               ,CLEAR                                                  ,                         ,NON-CONTROLLED ACCESS - INTERSECTION-RELATED           ,FOUR-WAY INTERSECTION                                  ,"2-WAY, NOT DIVIDED WITH CONT LEFT TURN LANE            ",SINGLE VEHICLE                                         ,                         ,TPD_TRAFFIC_INCIDENTS,\\central\data\Transportation\Traffic\Accident Data\2017\1710050481.pdf,,,,,
1003392.43996062874794,453424.18996062874794,26109,1610270210  ,188210,2,2016-10-27T00:00:00.000Z,0823,THU,0,1,0,3214      ,3214-PROP DMG TRAF ACCIDENT/HIT & RUN/BICYCLE          ,1003392.44,453424.19,E ELM ST                      ,INSIDE                                                 ,TUCSON              ,Approximately,500  ,Feet,E ,From,N TUCSON BL                   ,        ,E ,ELM                                     ,ST  ,N ,TUCSON                                  ,BL  ,DAYLIGHT                                               ,CLEAR                                                  ,                         ,NOT JUNCTION RELATED                                   ,,"2-WAY, NOT DIVIDED WITH CONT LEFT TURN LANE            ",SINGLE VEHICLE                                         ,                         ,TPD_TRAFFIC_INCIDENTS,\\central\data\Transportation\Traffic\Accident Data\2016\1610270210.pdf,,,,,
993086.68996062874794,451801.720144353806973,26130,1509220500  ,178447,2,2015-09-22T00:00:00.000Z,1914,TUE,0,1,0,3114      ,3114-INJURY TRAF ACCIDENT/HIT & RUN/BICYCLE            ,993086.69,451801.72,MABEL ST E                    ,INSIDE                                                 ,TUCSON              ,N/A,     ,N/A,  ,At,6TH AV N                      ,        ,N ,6TH                                     ,AV  ,E ,MABEL                                   ,ST  ,DARK-NOT LIGHTED                                       ,RAIN                                                   ,                         ,NON-CONTROLLED ACCESS - INTERSECTION (WITHIN)          ,FOUR-WAY INTERSECTION                                  ,"2-WAY, NOT DIVIDED WITH CONT LEFT TURN LANE            ",SINGLE VEHICLE                                         ,                         ,TPD_TRAFFIC_INCIDENTS,,,,,,
1009365.37007873877883,451741.31003937125206,26154,1508080384  ,177488,2,2015-08-08T00:00:00.000Z,1705,SAT,0,0,0,3104      ,3104-INJURY TRAFFIC ACCIDENT/BICYCLE                   ,1009365.37,451741.31,BELLEVUE ST E                 ,INSIDE                                                 ,TUCSON              ,N/A,     ,N/A,  ,At,RICHEY BL N                   ,        ,E ,BELLEVUE                                ,ST  ,N ,RICHEY                                  ,BL  ,DAYLIGHT                                               ,CLOUDY                                                 ,                         ,NON-CONTROLLED ACCESS - INTERSECTION (WITHIN)          ,FOUR-WAY INTERSECTION                                  ,"2-WAY, NOT DIVIDED                                     ",SINGLE VEHICLE                                         ,                         ,TPD_TRAFFIC_INCIDENTS,,,,,,
992578.470144357532263,467480.790026247501373,26168,1503180322  ,174740,2,2015-03-18T00:00:00.000Z,1439,WED,0,0,0,3104      ,3104-INJURY TRAFFIC ACCIDENT/BICYCLE                   ,992578.47,467480.79,CALLE ARIZONA E               ,INSIDE                                                 ,TUCSON              ,Approximately,UNK  ,Feet,E ,From,STONE AV N                    ,        ,E ,CALLE ARIZONA                           ,    ,N ,STONE                                   ,AV  ,DAYLIGHT                                               ,CLOUDY                                                 ,                         ,NOT JUNCTION RELATED                                   ,,"2-WAY, NOT DIVIDED                                     ",SINGLE VEHICLE                                         ,                         ,TPD_TRAFFIC_INCIDENTS,,,,,,
1011975.37992126122117,430216.450131230056286,26198,1509090411  ,178156,2,2015-09-09T00:00:00.000Z,1825,WED,0,0,0,3104      ,3104-INJURY TRAFFIC ACCIDENT/BICYCLE                   ,1011975.38,430216.45,GOLF LINKS RD S               ,INSIDE                                                 ,TUCSON              ,Approximately,1/4  ,Miles,E ,From,ALVERNON WY S                 ,        ,S ,ALVERNON                                ,WY  ,S ,GOLF LINKS                              ,RD  ,DUSK                                                   ,CLOUDY                                                 ,                         ,NOT JUNCTION RELATED                                   ,,"2-WAY, DIVIDED, UNPROT (PAINTED > 4 FEET) MEDIAN       ",SINGLE VEHICLE                                         ,                         ,TPD_TRAFFIC_INCIDENTS,,,,,,
998008.81003937125206,466427.56003937125206,26234,1412220144  ,172992,2,2014-12-22T00:00:00.000Z,0847,MON,0,0,1,3104      ,3104-INJURY TRAFFIC ACCIDENT/BICYCLE                   ,998008.81,466427.56,N MOUNTAIN AV                 ,INSIDE                                                 ,TUCSON              ,N/A,     ,N/A,  ,At,E DUKE DR                     ,        ,E ,DUKE                                    ,DR  ,N ,MOUNTAIN                                ,AV  ,DAYLIGHT                                               ,CLEAR                                                  ,                         ,NON-CONTROLLED ACCESS - INTERSECTION (WITHIN)          ,FOUR-WAY INTERSECTION                                  ,"2-WAY, NOT DIVIDED                                     ",OTHER                                                  ,FRONT TO SIDE            ,TPD_TRAFFIC_INCIDENTS,,,,,,
